,time,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,latitiude,longitude
1886,2022-09-25,8.5,17.9,215,40.667835,111.92634
1887,2022-09-26,7.6,17.4,213,40.667835,111.92634
1888,2022-09-27,11.0,18.6,226,40.667835,111.92634
1889,2022-09-28,10.8,17.7,229,40.667835,111.92634
1890,2022-09-29,13.0,21.7,219,40.667835,111.92634
1891,2022-09-30,9.9,20.1,188,40.667835,111.92634
1892,2022-09-20,16.8,36.9,220,41.23023,111.91977
1893,2022-09-21,27.2,55.0,294,41.23023,111.91977
1894,2022-09-22,28.8,58.4,328,41.23023,111.91977
1895,2022-09-23,15.9,33.3,219,41.23023,111.91977
1896,2022-09-24,14.9,32.7,231,41.23023,111.91977
1897,2022-09-25,15.0,30.6,216,41.23023,111.91977
1898,2022-09-26,13.5,28.9,205,41.23023,111.91977
1899,2022-09-27,12.9,28.9,214,41.23023,111.91977
1900,2022-09-28,15.2,31.1,212,41.23023,111.91977
1901,2022-09-29,16.3,35.3,206,41.23023,111.91977
1902,2022-09-30,17.9,37.4,186,41.23023,111.91977
1903,2022-09-20,15.7,30.6,204,40.94903,111.92308
1904,2022-09-21,20.5,40.0,294,40.94903,111.92308
1905,2022-09-22,21.2,41.6,318,40.94903,111.92308
1906,2022-09-23,11.3,23.3,236,40.94903,111.92308
1907,2022-09-24,9.8,20.8,209,40.94903,111.92308
1908,2022-09-25,9.2,19.9,180,40.94903,111.92308
1909,2022-09-26,9.1,19.5,220,40.94903,111.92308
1910,2022-09-27,11.7,22.6,199,40.94903,111.92308
1911,2022-09-28,8.8,19.7,178,40.94903,111.92308
1912,2022-09-29,13.7,28.4,192,40.94903,111.92308
1913,2022-09-30,8.1,18.8,140,40.94903,111.92308
1914,2022-10-01,10.8,20.6,156,40.667835,111.92634
1915,2022-10-02,16.6,28.6,9,40.667835,111.92634
1916,2022-10-03,13.1,24.8,42,40.667835,111.92634
1917,2022-10-04,5.4,11.6,68,40.667835,111.92634
1918,2022-10-05,6.2,14.3,254,40.667835,111.92634
1919,2022-10-06,11.5,21.5,238,40.667835,111.92634
1920,2022-10-07,20.8,36.7,227,40.667835,111.92634
1921,2022-10-08,21.2,39.1,322,40.667835,111.92634
1922,2022-10-09,15.2,28.6,282,40.667835,111.92634
1923,2022-10-10,8.1,16.8,205,40.667835,111.92634
1924,2022-10-11,7.7,14.5,212,40.667835,111.92634
1925,2022-10-01,18.1,37.6,183,41.23023,111.91977
1926,2022-10-02,18.2,36.5,357,41.23023,111.91977
1927,2022-10-03,18.2,36.7,21,41.23023,111.91977
1928,2022-10-04,5.6,13.9,15,41.23023,111.91977
1929,2022-10-05,14.7,30.2,307,41.23023,111.91977
1930,2022-10-06,15.8,32.9,243,41.23023,111.91977
1931,2022-10-07,23.4,47.2,240,41.23023,111.91977
1932,2022-10-08,24.0,50.1,329,41.23023,111.91977
1933,2022-10-09,19.7,42.3,313,41.23023,111.91977
1934,2022-10-10,10.9,23.3,218,41.23023,111.91977
1935,2022-10-11,11.4,24.2,197,41.23023,111.91977
1936,2022-10-01,11.7,24.2,142,40.94903,111.92308
1937,2022-10-02,18.4,36.2,11,40.94903,111.92308
1938,2022-10-03,12.5,24.8,34,40.94903,111.92308
1939,2022-10-04,7.6,13.9,56,40.94903,111.92308
1940,2022-10-05,8.7,19.0,324,40.94903,111.92308
1941,2022-10-06,11.3,24.2,181,40.94903,111.92308
1942,2022-10-07,16.6,32.7,226,40.94903,111.92308
1943,2022-10-08,20.7,40.3,325,40.94903,111.92308
1944,2022-10-09,14.4,29.5,304,40.94903,111.92308
1945,2022-10-10,8.8,19.2,347,40.94903,111.92308
1946,2022-10-11,6.6,16.1,120,40.94903,111.92308
1947,2022-10-12,6.7,15.0,148,40.667835,111.92634
1948,2022-10-13,10.6,20.8,233,40.667835,111.92634
1949,2022-10-14,12.2,23.0,221,40.667835,111.92634
1950,2022-10-15,10.7,18.1,18,40.667835,111.92634
1951,2022-10-16,9.7,19.5,16,40.667835,111.92634
1952,2022-10-17,6.8,15.0,214,40.667835,111.92634
1953,2022-10-18,6.3,13.9,193,40.667835,111.92634
1954,2022-10-19,12.6,23.5,194,40.667835,111.92634
1955,2022-10-20,12.7,24.2,214,40.667835,111.92634
1956,2022-10-21,16.2,29.3,288,40.667835,111.92634
1957,2022-10-22,8.9,16.8,212,40.667835,111.92634
1958,2022-10-12,9.2,21.7,358,41.23023,111.91977
1959,2022-10-13,15.1,31.3,274,41.23023,111.91977
1960,2022-10-14,14.7,31.1,266,41.23023,111.91977
1961,2022-10-15,12.7,26.8,12,41.23023,111.91977
1962,2022-10-16,13.9,27.7,335,41.23023,111.91977
1963,2022-10-17,10.0,22.1,258,41.23023,111.91977
1964,2022-10-18,15.2,32.4,204,41.23023,111.91977
1965,2022-10-19,17.0,35.1,194,41.23023,111.91977
1966,2022-10-20,18.3,37.8,235,41.23023,111.91977
1967,2022-10-21,22.0,44.3,301,41.23023,111.91977
1968,2022-10-22,14.8,30.9,308,41.23023,111.91977
1969,2022-10-12,7.3,15.2,38,40.94903,111.92308
1970,2022-10-13,10.9,22.8,215,40.94903,111.92308
1971,2022-10-14,13.2,25.9,191,40.94903,111.92308
1972,2022-10-15,14.9,28.2,25,40.94903,111.92308
1973,2022-10-16,15.7,29.8,347,40.94903,111.92308
1974,2022-10-17,9.8,19.5,176,40.94903,111.92308
1975,2022-10-18,6.1,15.4,61,40.94903,111.92308
1976,2022-10-19,11.7,24.2,170,40.94903,111.92308
1977,2022-10-20,10.3,23.5,197,40.94903,111.92308
1978,2022-10-21,14.4,28.2,292,40.94903,111.92308
1979,2022-10-22,10.2,21.9,295,40.94903,111.92308
1980,2022-10-23,8.1,15.4,209,40.667835,111.92634
1981,2022-10-24,11.0,20.8,216,40.667835,111.92634
1982,2022-10-25,13.3,24.6,21,40.667835,111.92634
1983,2022-10-26,10.5,19.7,49,40.667835,111.92634
1984,2022-10-27,6.6,13.9,227,40.667835,111.92634
1985,2022-10-28,8.3,14.8,177,40.667835,111.92634
1986,2022-10-29,10.9,23.0,221,40.667835,111.92634
1987,2022-10-30,16.0,31.3,288,40.667835,111.92634
1988,2022-10-31,6.0,12.3,167,40.667835,111.92634
1989,2022-11-01,8.2,16.1,38,40.667835,111.92634
1990,2022-11-02,10.0,16.8,24,40.667835,111.92634
1991,2022-10-23,13.6,28.6,227,41.23023,111.91977
1992,2022-10-24,17.3,36.0,196,41.23023,111.91977
1993,2022-10-25,16.9,36.0,325,41.23023,111.91977
1994,2022-10-26,11.0,23.7,124,41.23023,111.91977
1995,2022-10-27,12.5,27.1,206,41.23023,111.91977
1996,2022-10-28,15.7,30.9,187,41.23023,111.91977
1997,2022-10-29,18.3,36.5,226,41.23023,111.91977
1998,2022-10-30,18.6,38.7,292,41.23023,111.91977
1999,2022-10-31,14.9,32.2,203,41.23023,111.91977
2000,2022-11-01,15.8,34.2,286,41.23023,111.91977
2001,2022-11-02,8.1,18.6,9,41.23023,111.91977
2002,2022-10-23,11.1,22.6,265,40.94903,111.92308
2003,2022-10-24,9.8,21.3,130,40.94903,111.92308
2004,2022-10-25,13.0,26.2,19,40.94903,111.92308
2005,2022-10-26,13.3,25.1,49,40.94903,111.92308
2006,2022-10-27,6.6,16.1,122,40.94903,111.92308
2007,2022-10-28,7.8,15.7,175,40.94903,111.92308
2008,2022-10-29,10.0,23.0,215,40.94903,111.92308
2009,2022-10-30,17.8,34.0,291,40.94903,111.92308
2010,2022-10-31,8.0,16.6,66,40.94903,111.92308
2011,2022-11-01,7.9,15.2,25,40.94903,111.92308
2012,2022-11-02,10.3,18.6,31,40.94903,111.92308
2013,2022-11-03,7.2,12.8,57,40.667835,111.92634
2014,2022-11-04,6.5,11.9,201,40.667835,111.92634
2015,2022-11-05,5.1,10.7,166,40.667835,111.92634
2016,2022-11-06,9.3,15.4,35,40.667835,111.92634
2017,2022-11-07,4.6,10.1,153,40.667835,111.92634
2018,2022-11-08,7.6,14.5,132,40.667835,111.92634
2019,2022-11-09,6.7,14.3,93,40.667835,111.92634
2020,2022-11-10,6.7,13.6,139,40.667835,111.92634
2021,2022-11-11,14.7,26.8,328,40.667835,111.92634
2022,2022-11-12,10.2,20.1,335,40.667835,111.92634
2023,2022-11-13,12.5,23.3,237,40.667835,111.92634
2024,2022-11-03,7.7,17.9,320,41.23023,111.91977
2025,2022-11-04,11.5,24.4,267,41.23023,111.91977
2026,2022-11-05,10.0,22.4,224,41.23023,111.91977
2027,2022-11-06,10.8,21.5,339,41.23023,111.91977
2028,2022-11-07,11.2,24.4,199,41.23023,111.91977
2029,2022-11-08,10.4,23.7,197,41.23023,111.91977
2030,2022-11-09,13.4,27.3,200,41.23023,111.91977
2031,2022-11-10,14.6,30.0,192,41.23023,111.91977
2032,2022-11-11,15.5,31.3,340,41.23023,111.91977
2033,2022-11-12,12.6,27.3,265,41.23023,111.91977
2034,2022-11-13,19.9,41.2,254,41.23023,111.91977
2035,2022-11-03,9.0,17.4,4,40.94903,111.92308
2036,2022-11-04,7.6,15.9,309,40.94903,111.92308
2037,2022-11-05,6.6,15.7,40,40.94903,111.92308
2038,2022-11-06,10.4,19.9,4,40.94903,111.92308
2039,2022-11-07,5.3,11.9,15,40.94903,111.92308
2040,2022-11-08,5.0,12.3,46,40.94903,111.92308
2041,2022-11-09,5.8,12.3,37,40.94903,111.92308
2042,2022-11-10,5.2,12.1,43,40.94903,111.92308
2043,2022-11-11,17.9,34.9,354,40.94903,111.92308
2044,2022-11-12,10.2,21.5,5,40.94903,111.92308
2045,2022-11-13,7.8,17.7,209,40.94903,111.92308
2046,2022-11-14,14.7,26.4,227,40.667835,111.92634
2047,2022-11-15,8.6,17.0,219,40.667835,111.92634
2048,2022-11-16,6.7,15.2,199,40.667835,111.92634
2049,2022-11-17,9.4,17.7,130,40.667835,111.92634
2050,2022-11-18,10.5,18.3,226,40.667835,111.92634
2051,2022-11-19,8.0,17.7,179,40.667835,111.92634
2052,2022-11-20,6.9,12.3,308,40.667835,111.92634
2053,2022-11-21,6.4,14.5,210,40.667835,111.92634
2054,2022-11-22,7.6,15.7,230,40.667835,111.92634
2055,2022-11-23,10.8,19.0,230,40.667835,111.92634
2056,2022-11-24,17.6,29.5,245,40.667835,111.92634
2057,2022-11-14,20.8,43.4,282,41.23023,111.91977
2058,2022-11-15,11.2,25.3,230,41.23023,111.91977
2059,2022-11-16,11.5,24.6,232,41.23023,111.91977
2060,2022-11-17,19.8,42.1,165,41.23023,111.91977
2061,2022-11-18,20.3,41.8,239,41.23023,111.91977
2062,2022-11-19,18.9,39.8,231,41.23023,111.91977
2063,2022-11-20,10.1,23.0,304,41.23023,111.91977
2064,2022-11-21,12.3,26.8,212,41.23023,111.91977
2065,2022-11-22,12.7,27.3,237,41.23023,111.91977
2066,2022-11-23,14.7,33.1,206,41.23023,111.91977
2067,2022-11-24,21.6,44.5,271,41.23023,111.91977
2068,2022-11-14,11.4,23.0,266,40.94903,111.92308
2069,2022-11-15,7.1,15.7,93,40.94903,111.92308
2070,2022-11-16,5.9,14.8,53,40.94903,111.92308
2071,2022-11-17,9.7,18.6,48,40.94903,111.92308
2072,2022-11-18,6.5,15.4,182,40.94903,111.92308
2073,2022-11-19,5.2,15.2,37,40.94903,111.92308
2074,2022-11-20,8.7,21.7,28,40.94903,111.92308
2075,2022-11-21,5.2,13.6,66,40.94903,111.92308
2076,2022-11-22,6.1,14.8,87,40.94903,111.92308
2077,2022-11-23,8.9,19.2,161,40.94903,111.92308
2078,2022-11-24,16.2,30.9,262,40.94903,111.92308
2079,2022-11-25,14.9,26.8,340,40.667835,111.92634
2080,2022-11-26,9.8,16.8,265,40.667835,111.92634
2081,2022-11-27,19.5,36.0,252,40.667835,111.92634
2082,2022-11-28,14.5,33.1,331,40.667835,111.92634
2083,2022-11-29,12.9,24.8,267,40.667835,111.92634
2084,2022-11-30,14.5,25.7,242,40.667835,111.92634
2085,2022-12-01,14.2,26.8,242,40.667835,111.92634
2086,2022-12-02,14.1,26.2,290,40.667835,111.92634
2087,2022-12-03,6.7,14.5,230,40.667835,111.92634
2088,2022-12-04,8.0,15.7,218,40.667835,111.92634
2089,2022-12-05,7.6,14.1,233,40.667835,111.92634
2090,2022-11-25,21.6,44.3,271,41.23023,111.91977
2091,2022-11-26,21.9,56.1,209,41.23023,111.91977
2092,2022-11-27,20.1,41.2,287,41.23023,111.91977
2093,2022-11-28,22.9,47.0,317,41.23023,111.91977
2094,2022-11-29,20.7,45.6,303,41.23023,111.91977
2095,2022-11-30,17.3,35.6,298,41.23023,111.91977
2096,2022-12-01,17.5,35.8,234,41.23023,111.91977
2097,2022-12-02,18.6,38.7,307,41.23023,111.91977
2098,2022-12-03,14.6,30.9,279,41.23023,111.91977
2099,2022-12-04,13.2,28.4,302,41.23023,111.91977
2100,2022-12-05,14.2,31.1,291,41.23023,111.91977
2101,2022-11-25,15.8,31.5,303,40.94903,111.92308
2102,2022-11-26,4.2,12.3,78,40.94903,111.92308
2103,2022-11-27,16.0,31.5,315,40.94903,111.92308
2104,2022-11-28,14.3,31.5,327,40.94903,111.92308
2105,2022-11-29,12.8,28.0,249,40.94903,111.92308
2106,2022-11-30,9.7,20.6,246,40.94903,111.92308
2107,2022-12-01,10.0,21.3,211,40.94903,111.92308
2108,2022-12-02,10.6,21.5,319,40.94903,111.92308
2109,2022-12-03,10.6,21.3,12,40.94903,111.92308
2110,2022-12-04,7.9,17.0,332,40.94903,111.92308
2111,2022-12-05,9.1,18.8,224,40.94903,111.92308
2112,2022-12-06,8.3,16.3,210,40.667835,111.92634
2113,2022-12-07,4.4,12.3,21,40.667835,111.92634
2114,2022-12-08,7.3,13.0,210,40.667835,111.92634
2115,2022-12-09,9.7,18.8,301,40.667835,111.92634
2116,2022-12-10,6.3,13.2,194,40.667835,111.92634
2117,2022-12-11,16.0,29.5,240,40.667835,111.92634
2118,2022-12-12,15.7,28.6,281,40.667835,111.92634
2119,2022-12-13,11.1,20.6,261,40.667835,111.92634
2120,2022-12-14,7.6,14.1,341,40.667835,111.92634
2121,2022-12-15,12.8,23.5,330,40.667835,111.92634
2122,2022-12-16,17.6,31.8,274,40.667835,111.92634
2123,2022-12-06,14.2,31.1,288,41.23023,111.91977
2124,2022-12-07,10.6,24.4,306,41.23023,111.91977
2125,2022-12-08,12.4,27.5,256,41.23023,111.91977
2126,2022-12-09,18.8,38.5,322,41.23023,111.91977
2127,2022-12-10,14.9,34.9,226,41.23023,111.91977
2128,2022-12-11,22.4,47.0,261,41.23023,111.91977
2129,2022-12-12,22.5,46.5,305,41.23023,111.91977
2130,2022-12-13,21.6,44.5,265,41.23023,111.91977
2131,2022-12-14,18.1,37.8,316,41.23023,111.91977
2132,2022-12-15,20.8,41.6,311,41.23023,111.91977
2133,2022-12-16,25.2,49.7,307,41.23023,111.91977
2134,2022-12-06,8.9,18.6,129,40.94903,111.92308
2135,2022-12-07,5.6,13.4,17,40.94903,111.92308
2136,2022-12-08,8.1,16.6,86,40.94903,111.92308
2137,2022-12-09,18.5,36.5,344,40.94903,111.92308
2138,2022-12-10,4.6,11.6,31,40.94903,111.92308
2139,2022-12-11,12.4,25.9,227,40.94903,111.92308
2140,2022-12-12,13.9,28.2,290,40.94903,111.92308
2141,2022-12-13,14.6,29.3,292,40.94903,111.92308
2142,2022-12-14,15.7,32.2,9,40.94903,111.92308
2143,2022-12-15,14.3,28.6,345,40.94903,111.92308
2144,2022-12-16,18.8,35.8,283,40.94903,111.92308
2145,2022-12-17,18.9,33.3,260,40.667835,111.92634
2146,2022-12-18,10.6,20.1,220,40.667835,111.92634
2147,2022-12-19,16.8,30.2,233,40.667835,111.92634
2148,2022-12-20,18.4,32.4,292,40.667835,111.92634
2149,2022-12-21,18.2,32.4,291,40.667835,111.92634
2150,2022-12-22,6.1,15.2,353,40.667835,111.92634
2151,2022-12-23,6.3,11.0,72,40.667835,111.92634
2152,2022-12-24,5.8,12.3,205,40.667835,111.92634
2153,2022-12-25,10.6,19.2,229,40.667835,111.92634
2154,2022-12-26,10.1,19.5,269,40.667835,111.92634
2155,2022-12-27,10.1,19.0,224,40.667835,111.92634
2156,2022-12-17,27.1,54.1,306,41.23023,111.91977
2157,2022-12-18,15.6,35.3,287,41.23023,111.91977
2158,2022-12-19,21.4,42.5,251,41.23023,111.91977
2159,2022-12-20,25.8,53.7,295,41.23023,111.91977
2160,2022-12-21,27.1,54.6,326,41.23023,111.91977
2161,2022-12-22,15.8,34.7,326,41.23023,111.91977
2162,2022-12-23,9.4,19.9,7,41.23023,111.91977
2163,2022-12-24,16.1,33.3,275,41.23023,111.91977
2164,2022-12-25,15.7,33.8,281,41.23023,111.91977
2165,2022-12-26,16.2,33.8,302,41.23023,111.91977
2166,2022-12-27,15.7,32.9,294,41.23023,111.91977
2167,2022-12-17,20.7,42.3,265,40.94903,111.92308
2168,2022-12-18,7.5,16.6,128,40.94903,111.92308
2169,2022-12-19,9.6,19.9,145,40.94903,111.92308
2170,2022-12-20,20.5,40.0,293,40.94903,111.92308
2171,2022-12-21,21.2,41.4,324,40.94903,111.92308
2172,2022-12-22,7.0,15.7,328,40.94903,111.92308
2173,2022-12-23,6.8,13.9,34,40.94903,111.92308
2174,2022-12-24,6.2,14.5,44,40.94903,111.92308
2175,2022-12-25,8.8,17.4,305,40.94903,111.92308
2176,2022-12-26,11.9,24.2,283,40.94903,111.92308
2177,2022-12-27,9.0,19.7,208,40.94903,111.92308
2178,2022-12-28,7.9,16.8,323,40.667835,111.92634
2179,2022-12-29,5.6,12.3,196,40.667835,111.92634
2180,2022-12-30,7.1,14.3,219,40.667835,111.92634
2181,2022-12-31,6.5,14.3,201,40.667835,111.92634
2182,2023-01-01,6.9,11.0,14,40.667835,111.92634
2183,2023-01-02,5.9,13.2,206,40.667835,111.92634
2184,2023-01-03,7.5,13.9,216,40.667835,111.92634
2185,2023-01-04,7.5,15.9,219,40.667835,111.92634
2186,2023-01-05,13.6,26.2,241,40.667835,111.92634
2187,2023-01-06,15.2,27.3,228,40.667835,111.92634
2188,2023-01-07,6.0,11.9,194,40.667835,111.92634
2189,2022-12-28,15.4,31.1,312,41.23023,111.91977
2190,2022-12-29,10.4,22.1,257,41.23023,111.91977
2191,2022-12-30,12.1,26.6,275,41.23023,111.91977
2192,2022-12-31,11.0,23.3,303,41.23023,111.91977
2193,2023-01-01,9.1,19.2,322,41.23023,111.91977
2194,2023-01-02,10.5,23.0,259,41.23023,111.91977
2195,2023-01-03,14.7,30.0,275,41.23023,111.91977
2196,2023-01-04,14.3,31.3,243,41.23023,111.91977
2197,2023-01-05,19.6,41.4,272,41.23023,111.91977
2198,2023-01-06,19.3,41.2,269,41.23023,111.91977
2199,2023-01-07,13.5,29.8,297,41.23023,111.91977
2200,2022-12-28,7.4,16.8,278,40.94903,111.92308
2201,2022-12-29,7.2,16.6,16,40.94903,111.92308
2202,2022-12-30,5.9,14.1,206,40.94903,111.92308
2203,2022-12-31,5.2,13.9,38,40.94903,111.92308
2204,2023-01-01,9.2,17.2,16,40.94903,111.92308
2205,2023-01-02,6.5,15.7,80,40.94903,111.92308
2206,2023-01-03,5.2,13.6,17,40.94903,111.92308
2207,2023-01-04,6.5,15.4,80,40.94903,111.92308
2208,2023-01-05,11.3,23.5,231,40.94903,111.92308
2209,2023-01-06,11.0,23.3,39,40.94903,111.92308
2210,2023-01-07,6.6,13.0,58,40.94903,111.92308
2211,2023-01-08,4.4,9.4,160,40.667835,111.92634
2212,2023-01-09,5.2,12.5,200,40.667835,111.92634
2213,2023-01-10,5.3,12.3,145,40.667835,111.92634
2214,2023-01-11,6.2,8.7,138,40.667835,111.92634
2215,2023-01-12,11.2,21.3,28,40.667835,111.92634
2216,2023-01-13,11.4,21.0,12,40.667835,111.92634
2217,2023-01-14,10.4,20.8,231,40.667835,111.92634
2218,2023-01-15,14.3,26.8,233,40.667835,111.92634
2219,2023-01-16,14.5,27.1,232,40.667835,111.92634
2220,2023-01-17,15.2,28.0,231,40.667835,111.92634
2221,2023-01-18,16.0,29.1,248,40.667835,111.92634
2222,2023-01-08,7.3,16.6,221,41.23023,111.91977
2223,2023-01-09,10.3,21.7,192,41.23023,111.91977
2224,2023-01-10,13.2,28.0,192,41.23023,111.91977
2225,2023-01-11,12.7,28.4,179,41.23023,111.91977
2226,2023-01-12,16.3,32.4,359,41.23023,111.91977
2227,2023-01-13,16.4,32.7,353,41.23023,111.91977
2228,2023-01-14,15.2,32.7,300,41.23023,111.91977
2229,2023-01-15,19.6,41.4,265,41.23023,111.91977
2230,2023-01-16,21.3,43.2,289,41.23023,111.91977
2231,2023-01-17,22.0,44.3,250,41.23023,111.91977
2232,2023-01-18,21.9,45.4,278,41.23023,111.91977
2233,2023-01-08,6.1,13.2,47,40.94903,111.92308
2234,2023-01-09,5.6,12.8,57,40.94903,111.92308
2235,2023-01-10,5.7,14.1,39,40.94903,111.92308
2236,2023-01-11,4.5,13.4,55,40.94903,111.92308
2237,2023-01-12,17.2,32.4,13,40.94903,111.92308
2238,2023-01-13,15.2,30.0,17,40.94903,111.92308
2239,2023-01-14,9.7,19.7,252,40.94903,111.92308
2240,2023-01-15,10.4,21.5,182,40.94903,111.92308
2241,2023-01-16,10.5,21.9,239,40.94903,111.92308
2242,2023-01-17,9.5,20.8,199,40.94903,111.92308
2243,2023-01-18,15.1,30.0,259,40.94903,111.92308
2244,2023-01-19,15.3,28.2,288,40.667835,111.92634
2245,2023-01-20,12.8,23.7,236,40.667835,111.92634
2246,2023-01-21,13.3,24.6,231,40.667835,111.92634
2247,2023-01-22,17.8,31.3,308,40.667835,111.92634
2248,2023-01-23,15.1,27.1,297,40.667835,111.92634
2249,2023-01-24,10.6,21.0,251,40.667835,111.92634
2250,2023-01-25,11.5,21.9,277,40.667835,111.92634
2251,2023-01-26,14.0,26.2,292,40.667835,111.92634
2252,2023-01-27,16.9,29.5,238,40.667835,111.92634
2253,2023-01-28,14.4,25.9,228,40.667835,111.92634
2254,2023-01-29,10.3,19.9,229,40.667835,111.92634
2255,2023-01-19,21.0,42.5,287,41.23023,111.91977
2256,2023-01-20,16.5,35.3,242,41.23023,111.91977
2257,2023-01-21,18.6,38.5,257,41.23023,111.91977
2258,2023-01-22,20.8,43.8,309,41.23023,111.91977
2259,2023-01-23,21.4,43.2,309,41.23023,111.91977
2260,2023-01-24,15.0,33.6,225,41.23023,111.91977
2261,2023-01-25,18.2,38.3,308,41.23023,111.91977
2262,2023-01-26,19.9,40.9,311,41.23023,111.91977
2263,2023-01-27,20.0,40.9,296,41.23023,111.91977
2264,2023-01-28,20.7,42.7,294,41.23023,111.91977
2265,2023-01-29,19.7,40.0,256,41.23023,111.91977
2266,2023-01-19,15.5,30.6,293,40.94903,111.92308
2267,2023-01-20,9.5,20.6,164,40.94903,111.92308
2268,2023-01-21,10.4,20.4,264,40.94903,111.92308
2269,2023-01-22,15.2,30.4,324,40.94903,111.92308
2270,2023-01-23,15.4,31.1,286,40.94903,111.92308
2271,2023-01-24,9.9,21.0,234,40.94903,111.92308
2272,2023-01-25,7.8,17.7,1,40.94903,111.92308
2273,2023-01-26,11.3,22.4,296,40.94903,111.92308
2274,2023-01-27,12.4,25.1,222,40.94903,111.92308
2275,2023-01-28,7.6,16.8,161,40.94903,111.92308
2276,2023-01-29,8.0,17.0,70,40.94903,111.92308
2277,2023-01-30,10.2,19.5,218,40.667835,111.92634
2278,2023-01-31,13.6,24.2,5,40.667835,111.92634
2279,2023-02-01,7.5,17.4,83,40.667835,111.92634
2280,2023-02-02,5.4,13.6,199,40.667835,111.92634
2281,2023-02-03,7.6,13.9,227,40.667835,111.92634
2282,2023-02-04,6.9,15.7,202,40.667835,111.92634
2283,2023-02-05,7.1,14.5,76,40.667835,111.92634
2284,2023-02-06,5.9,14.3,232,40.667835,111.92634
2285,2023-02-07,10.5,19.7,45,40.667835,111.92634
2286,2023-02-08,12.5,22.8,172,40.667835,111.92634
2287,2023-02-09,14.9,26.6,241,40.667835,111.92634
2288,2023-01-30,21.0,43.2,295,41.23023,111.91977
2289,2023-01-31,22.2,45.9,350,41.23023,111.91977
2290,2023-02-01,7.6,17.4,234,41.23023,111.91977
2291,2023-02-02,13.3,27.7,283,41.23023,111.91977
2292,2023-02-03,13.5,28.2,294,41.23023,111.91977
2293,2023-02-04,10.7,23.5,230,41.23023,111.91977
2294,2023-02-05,12.7,26.6,327,41.23023,111.91977
2295,2023-02-06,12.5,27.3,255,41.23023,111.91977
2296,2023-02-07,13.5,29.1,27,41.23023,111.91977
2297,2023-02-08,14.1,30.6,188,41.23023,111.91977
2298,2023-02-09,18.5,38.7,230,41.23023,111.91977
2299,2023-01-30,13.0,25.7,329,40.94903,111.92308
2300,2023-01-31,12.9,25.9,9,40.94903,111.92308
2301,2023-02-01,7.6,16.1,57,40.94903,111.92308
2302,2023-02-02,8.3,17.9,325,40.94903,111.92308
2303,2023-02-03,9.4,19.0,334,40.94903,111.92308
2304,2023-02-04,7.0,16.1,24,40.94903,111.92308
2305,2023-02-05,10.2,20.1,24,40.94903,111.92308
2306,2023-02-06,8.8,19.0,276,40.94903,111.92308
2307,2023-02-07,12.5,25.3,24,40.94903,111.92308
2308,2023-02-08,8.7,16.3,85,40.94903,111.92308
2309,2023-02-09,6.6,16.3,308,40.94903,111.92308
2310,2023-02-10,12.8,23.7,224,40.667835,111.92634
2311,2023-02-11,16.3,29.3,34,40.667835,111.92634
2312,2023-02-12,16.7,30.2,30,40.667835,111.92634
2313,2023-02-13,7.1,13.4,39,40.667835,111.92634
2314,2023-02-14,8.6,18.1,226,40.667835,111.92634
2315,2023-02-15,12.5,23.3,232,40.667835,111.92634
2316,2023-02-16,13.3,24.4,232,40.667835,111.92634
2317,2023-02-17,14.0,25.7,272,40.667835,111.92634
2318,2023-02-18,14.1,26.4,265,40.667835,111.92634
2319,2023-02-19,12.2,23.0,275,40.667835,111.92634
2320,2023-02-20,11.0,21.5,116,40.667835,111.92634
2321,2023-02-10,15.5,37.8,196,41.23023,111.91977
2322,2023-02-11,15.9,33.1,48,41.23023,111.91977
2323,2023-02-12,16.3,32.2,17,41.23023,111.91977
2324,2023-02-13,9.0,22.8,25,41.23023,111.91977
2325,2023-02-14,12.1,25.9,211,41.23023,111.91977
2326,2023-02-15,13.3,28.6,236,41.23023,111.91977
2327,2023-02-16,12.4,28.0,233,41.23023,111.91977
2328,2023-02-17,19.7,40.0,296,41.23023,111.91977
2329,2023-02-18,21.6,44.5,299,41.23023,111.91977
2330,2023-02-19,16.4,35.3,320,41.23023,111.91977
2331,2023-02-20,15.2,32.2,182,41.23023,111.91977
2332,2023-02-10,4.7,10.1,51,40.94903,111.92308
2333,2023-02-11,16.3,32.2,32,40.94903,111.92308
2334,2023-02-12,12.4,24.8,41,40.94903,111.92308
2335,2023-02-13,8.3,18.1,46,40.94903,111.92308
2336,2023-02-14,7.9,18.6,202,40.94903,111.92308
2337,2023-02-15,10.9,22.6,226,40.94903,111.92308
2338,2023-02-16,9.8,20.4,174,40.94903,111.92308
2339,2023-02-17,16.0,31.1,8,40.94903,111.92308
2340,2023-02-18,14.8,29.3,262,40.94903,111.92308
2341,2023-02-19,12.6,25.1,285,40.94903,111.92308
2342,2023-02-20,8.7,20.1,70,40.94903,111.92308
2343,2023-02-21,16.3,28.9,227,40.667835,111.92634
2344,2023-02-22,7.6,15.9,214,40.667835,111.92634
2345,2023-02-23,10.5,18.8,27,40.667835,111.92634
2346,2023-02-24,9.4,16.6,66,40.667835,111.92634
2347,2023-02-25,8.2,17.4,170,40.667835,111.92634
2348,2023-02-26,12.0,22.1,220,40.667835,111.92634
2349,2023-02-27,12.1,22.1,338,40.667835,111.92634
2350,2023-02-28,8.2,16.8,327,40.667835,111.92634
